<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
DIVDA;D;13/06/24;000000;1210.2;1238.36;1206.9;1234.08;30895106.98095
DIVDA;D;14/06/24;000000;1235.34;1254.43;1229.49;1251.05;17628281.752592
DIVDA;D;17/06/24;000000;1254.12;1255.32;1235.72;1238.06;20910630.630037
DIVDA;D;18/06/24;000000;1239.39;1240.73;1207.13;1213.77;27199129.793899
DIVDA;D;19/06/24;000000;1212.88;1214.38;1178.22;1188.5;35599138.699325
DIVDA;D;20/06/24;000000;1189.58;1226.57;1176.89;1224.87;72773974.711532
DIVDA;D;21/06/24;000000;1226.23;1230.51;1211.17;1216.86;20338521.66534
DIVDA;D;24/06/24;000000;1215.83;1225.1;1210.57;1211.49;17274884.927617
DIVDA;D;25/06/24;000000;1212.9;1226.88;1204.95;1226.03;18230608.258023
DIVDA;D;26/06/24;000000;1229.55;1231.47;1222;1225.72;15968037.994509
DIVDA;D;27/06/24;000000;1227.48;1227.48;1213.58;1222.75;14650729.341542
DIVDA;D;28/06/24;000000;1224.02;1230.91;1221.93;1230.91;16927404.049621
DIVDA;D;01/07/24;000000;1233.5;1245.22;1228.35;1245.22;17065316.736351
DIVDA;D;02/07/24;000000;1246.06;1252.81;1242.36;1250.59;21227810.24508
DIVDA;D;03/07/24;000000;1251.11;1252.21;1236.8;1237.46;18123307.471937
DIVDA;D;04/07/24;000000;1237.74;1243.12;1214.38;1217.11;21053533.752298
DIVDA;D;05/07/24;000000;1217.25;1222.7;1205.34;1220.09;24099128.25013
DIVDA;D;08/07/24;000000;1222.1;1229.21;1213.45;1214.61;17796760.469415
DIVDA;D;09/07/24;000000;1216.86;1217.77;1186.45;1186.77;29159886.143271
DIVDA;D;10/07/24;000000;1185.56;1187.89;1136.84;1136.84;39947537.35404
DIVDA;D;11/07/24;000000;1138.17;1184.15;1138.17;1182.52;36096146.73348
DIVDA;D;12/07/24;000000;1183.67;1185.36;1161.01;1170.9;24525575.988679
DIVDA;D;15/07/24;000000;1173.79;1175.39;1137.69;1142.48;28463339.659011
DIVDA;D;16/07/24;000000;1143.88;1156.32;1129.08;1154.43;36606967.045328
DIVDA;D;17/07/24;000000;1155.05;1155.92;1142.83;1147.02;29050895.590596
DIVDA;D;18/07/24;000000;1148.26;1174.52;1143.73;1173.77;29830690.711063
DIVDA;D;19/07/24;000000;1173.36;1191.82;1170.02;1186.04;27327866.473939
DIVDA;D;22/07/24;000000;1191.25;1198.38;1188.5;1195.55;23613056.025151
DIVDA;D;23/07/24;000000;1195.52;1196.66;1184.8;1192.55;13821425.110874
DIVDA;D;24/07/24;000000;1193.61;1202.4;1188.59;1197.88;20029131.911827
DIVDA;D;25/07/24;000000;1198;1199.19;1191.01;1195.33;16027244.689074
DIVDA;D;26/07/24;000000;1195.8;1203.93;1169.25;1175.22;30173283.118898
DIVDA;D;29/07/24;000000;1173.59;1173.59;1144.54;1145.44;25774580.57457
DIVDA;D;30/07/24;000000;1144.24;1160.31;1139.29;1160.18;22167240.236532
DIVDA;D;31/07/24;000000;1162.18;1165.47;1151.75;1165.36;16611737.58654
DIVDA;D;01/08/24;000000;1165.59;1168.15;1151.82;1153.02;12960658.286109
DIVDA;D;02/08/24;000000;1152.78;1156.81;1140.22;1142.85;17108625.55472
DIVDA;D;05/08/24;000000;1142.81;1142.81;1113.22;1118.71;28825147.433239
DIVDA;D;06/08/24;000000;1125.19;1133.32;1114.96;1122.92;17033182.795951
DIVDA;D;07/08/24;000000;1124.47;1139.59;1109.62;1135.45;22646369.433386
DIVDA;D;08/08/24;000000;1135.94;1141.27;1121.88;1125.02;16749842.34897
DIVDA;D;09/08/24;000000;1124.95;1135.23;1122.27;1127.86;10391873.372597
DIVDA;D;12/08/24;000000;1126.89;1132.9;1116.82;1131.54;20752921.765703
DIVDA;D;13/08/24;000000;1132.65;1149.97;1132.65;1148.88;22452364.713162
DIVDA;D;14/08/24;000000;1149.65;1155.78;1134.69;1136.56;26926223.687769
DIVDA;D;15/08/24;000000;1137.93;1140.2;1130.83;1131.23;14898252.274165
DIVDA;D;16/08/24;000000;1132.45;1135.58;1118.24;1120.7;15445600.608529
DIVDA;D;19/08/24;000000;1123.61;1127.09;1106.32;1110.06;19198150.977785
DIVDA;D;20/08/24;000000;1110.99;1114.2;1098.71;1103.76;26023185.954999
DIVDA;D;21/08/24;000000;1104.5;1109.05;1093.5;1102.84;32172671.762078
DIVDA;D;22/08/24;000000;1104.48;1104.48;1074.8;1077.55;43848111.098144
DIVDA;D;23/08/24;000000;1076.87;1081.2;1047.58;1062.01;38070357.885245
DIVDA;D;26/08/24;000000;1083.13;1100.73;1077.35;1099.17;36746603.89958
DIVDA;D;27/08/24;000000;1101.28;1105.3;1072.26;1075.08;24749127.124224
DIVDA;D;28/08/24;000000;1073.81;1073.81;1049.42;1068.05;27756483.328556
DIVDA;D;29/08/24;000000;1069.37;1072.4;1058.54;1067.27;25311152.44458
DIVDA;D;30/08/24;000000;1068.36;1069.01;1033.13;1037.91;28617600.836758
DIVDA;D;02/09/24;000000;1029.26;1030.39;989.11;998.26;35669809.873789
DIVDA;D;03/09/24;000000;998.63;1024.29;990.49;1004.5;40072505.552142
DIVDA;D;04/09/24;000000;1004.98;1035.44;1001.31;1035.01;30043724.474249
DIVDA;D;05/09/24;000000;1038.89;1050.51;1029.32;1031.21;25367948.189244
DIVDA;D;06/09/24;000000;1032.12;1043.17;1028.2;1041.24;18307080.594136
DIVDA;D;09/09/24;000000;1043.46;1073.26;1043.46;1072.81;25336658.195487
DIVDA;D;10/09/24;000000;1074.67;1076.12;1047.96;1056.3;24646861.820228
DIVDA;D;11/09/24;000000;1056.02;1059.82;1034.77;1038.46;19627356.704903
DIVDA;D;12/09/24;000000;1039.01;1040.58;1026.43;1039.78;21001150.657549
DIVDA;D;13/09/24;000000;1040.32;1061.83;1020.5;1061.35;33805826.844275
DIVDA;D;16/09/24;000000;1066.06;1092.25;1064.54;1091.08;30866206.799828
DIVDA;D;17/09/24;000000;1093.94;1107.07;1085.78;1105.06;22228186.672938
DIVDA;D;18/09/24;000000;1105.47;1106.7;1089.71;1092.44;20304910.271184
DIVDA;D;19/09/24;000000;1092.92;1106.8;1089.06;1099.14;24599171.287291
DIVDA;D;20/09/24;000000;1100.42;1115.09;1100.23;1109.96;24213535.738289
DIVDA;D;23/09/24;000000;1112.02;1121.62;1112.02;1119.55;27819194.797068
DIVDA;D;24/09/24;000000;1122.06;1128.41;1109.19;1125.91;32804148.964885
DIVDA;D;25/09/24;000000;1127.66;1132.39;1106.76;1111.69;27478111.83583
DIVDA;D;26/09/24;000000;1109.43;1118.82;1104.12;1115.12;21968123.935599
DIVDA;D;27/09/24;000000;1117.78;1122.98;1112.78;1121.35;19613486.523301
DIVDA;D;30/09/24;000000;1124.96;1135.69;1110.34;1110.36;21886073.726689
DIVDA;D;01/10/24;000000;1109.46;1117.47;1103.34;1115.76;26049838.398866
DIVDA;D;02/10/24;000000;1116.47;1122.22;1089.75;1096.83;34993208.457615
DIVDA;D;03/10/24;000000;1096.18;1102.26;1079.79;1101.54;30666746.167473
DIVDA;D;04/10/24;000000;1103.24;1109.68;1098.18;1104.17;22729025.434416
DIVDA;D;07/10/24;000000;1104.88;1108.31;1092.75;1102.41;24212611.652901
DIVDA;D;08/10/24;000000;1101.46;1104.02;1094.61;1101.19;20697955.058204
DIVDA;D;09/10/24;000000;1101.08;1103.41;1085.54;1091.76;20866139.410718
DIVDA;D;10/10/24;000000;1091.85;1098.61;1088.57;1092.34;18616521.88142
DIVDA;D;11/10/24;000000;1091.92;1093.67;1083.17;1085.29;20538275.787605
DIVDA;D;14/10/24;000000;1084.18;1102.94;1076.05;1102.07;28820642.01032
DIVDA;D;15/10/24;000000;1099.62;1113.08;1095.94;1109.06;23530209.732667
DIVDA;D;16/10/24;000000;1109.91;1115.49;1099.24;1103.18;21247361.410475
DIVDA;D;17/10/24;000000;1102.86;1103.56;1083.22;1084.17;20490472.240009
DIVDA;D;18/10/24;000000;1084.13;1086.06;1077.35;1083.31;22715630.238273
DIVDA;D;21/10/24;000000;1083.96;1091.7;1082.68;1084.24;26233294.671885
DIVDA;D;22/10/24;000000;1083.04;1084.72;1072.33;1072.58;18515993.590084
DIVDA;D;23/10/24;000000;1072.53;1072.53;1056.77;1058.1;19821099.249481
DIVDA;D;24/10/24;000000;1057.68;1062.33;1047.06;1058.22;20017768.650633
DIVDA;D;25/10/24;000000;1058.86;1065.44;1030.94;1033.01;43000966.968816
DIVDA;D;28/10/24;000000;1032.97;1032.97;991.08;998.99;44388067.778098
DIVDA;D;29/10/24;000000;998.95;1015.64;989.93;1010.89;29729733.618394
DIVDA;D;30/10/24;000000;1012.7;1022.06;998.59;999.15;23898889.589514
DIVDA;D;31/10/24;000000;998.3;1003.84;985.03;991.31;24470536.220965
DIVDA;D;01/11/24;000000;991.31;1004.78;987.45;1004.12;24260999.732868
DIVDA;D;02/11/24;000000;1004.08;1014.21;1002.27;1014.21;11279602.247346
DIVDA;D;05/11/24;000000;1014.17;1025.13;1013.51;1023.36;17623018.12969
DIVDA;D;06/11/24;000000;1023.35;1059.12;1023.35;1045.12;35138706.651344
