<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBSCA;D;23/12/24;000000;7.8526;8.2747;7.8526;7.9982;5715727536.57701
SBSCA;D;24/12/24;000000;8.0338;8.0338;7.8502;7.8505;2830606805.588317
SBSCA;D;25/12/24;000000;7.799;7.9455;7.733;7.9275;2998757553.839422
SBSCA;D;26/12/24;000000;7.945;8.026;7.9153;7.9672;2696934712.488185
SBSCA;D;27/12/24;000000;7.9329;7.9902;7.923;7.9773;1886703571.506891
SBSCA;D;28/12/24;000000;8.0196;8.1382;8.0196;8.1354;1865368548.034666
SBSCA;D;30/12/24;000000;8.1986;8.468;8.1986;8.468;2578087658.176714
SBSCA;D;03/01/25;000000;8.524;8.524;8.3397;8.3781;1885286780.155906
SBSCA;D;06/01/25;000000;8.3773;8.4126;8.2608;8.3959;1153320409.56429
SBSCA;D;08/01/25;000000;8.4096;8.5474;8.4056;8.5154;1235259062.155639
SBSCA;D;09/01/25;000000;8.5366;8.5906;8.266;8.274;2271450598.505329
SBSCA;D;10/01/25;000000;8.2533;8.532;8.2176;8.4733;3315697241.79946
SBSCA;D;13/01/25;000000;8.4942;8.6374;8.429;8.4953;2739835606.39425
SBSCA;D;14/01/25;000000;8.4556;8.4979;8.3686;8.4527;2091935860.400877
SBSCA;D;15/01/25;000000;8.4885;8.5185;8.4241;8.4263;2637131010.094691
SBSCA;D;16/01/25;000000;8.5938;8.7337;8.5685;8.6614;4479142700.986533
SBSCA;D;17/01/25;000000;8.6449;8.763;8.5999;8.751;4291280751.631971
SBSCA;D;20/01/25;000000;8.7604;8.9041;8.6704;8.7179;6622029673.460932
SBSCA;D;21/01/25;000000;8.6527;8.74;8.5605;8.707;4054611869.278204
SBSCA;D;22/01/25;000000;8.7369;8.8469;8.6981;8.8469;3780177189.818494
SBSCA;D;23/01/25;000000;8.7208;8.7722;8.6553;8.6998;3010129634.319994
SBSCA;D;24/01/25;000000;8.7895;8.8605;8.7426;8.7865;5089518471.534129
SBSCA;D;27/01/25;000000;8.8054;8.812;8.6232;8.6284;2912395734.403665
SBSCA;D;28/01/25;000000;8.6216;8.7115;8.5382;8.7115;3279621952.856729
SBSCA;D;29/01/25;000000;8.7337;8.7882;8.6967;8.7419;2580196025.555677
SBSCA;D;30/01/25;000000;8.7582;8.8075;8.7428;8.7952;2896965407.029419
SBSCA;D;31/01/25;000000;8.845;8.863;8.701;8.7085;3122088767.507328
SBSCA;D;03/02/25;000000;8.6768;8.6784;8.581;8.6158;2732789466.58538
SBSCA;D;04/02/25;000000;8.676;8.6934;8.5606;8.5914;2479180712.683932
SBSCA;D;05/02/25;000000;8.5364;8.6057;8.4358;8.5792;4864497813.70594
SBSCA;D;06/02/25;000000;8.7011;8.7542;8.6346;8.6802;5760999440.989361
SBSCA;D;07/02/25;000000;8.7001;8.7161;8.5772;8.5881;4295064057.853209
SBSCA;D;10/02/25;000000;8.6634;8.6984;8.606;8.6754;3850764911.945363
SBSCA;D;11/02/25;000000;8.6018;8.7036;8.5909;8.6914;2970335268.426651
SBSCA;D;12/02/25;000000;8.7682;8.7986;8.6386;8.6602;3691141346.580921
SBSCA;D;13/02/25;000000;9.0844;9.191;8.9092;9.0798;5610814203.751761
SBSCA;D;14/02/25;000000;9.1702;9.3362;8.9233;9.0371;8050694216.368217
SBSCA;D;17/02/25;000000;9.2066;9.3652;9.2016;9.3337;4291390018.643497
SBSCA;D;18/02/25;000000;9.398;9.4111;9.1862;9.1862;5267585813.224816
SBSCA;D;19/02/25;000000;9.2234;9.2737;9.1063;9.2315;3717311019.789219
SBSCA;D;20/02/25;000000;9.3424;9.5227;9.3394;9.4091;4875062601.976372
SBSCA;D;21/02/25;000000;9.4826;9.538;9.3508;9.4683;3214141959.160392
SBSCA;D;24/02/25;000000;9.5597;9.6005;9.5002;9.5756;2735869276.251123
SBSCA;D;25/02/25;000000;9.6943;9.7432;9.6486;9.6655;4851732607.90514
SBSCA;D;26/02/25;000000;9.7496;9.7523;9.3956;9.5073;4927217785.543665
SBSCA;D;27/02/25;000000;9.384;9.4056;9.1782;9.3129;3099803308.980868
SBSCA;D;28/02/25;000000;9.2016;9.252;9.0412;9.2346;3626224774.882364
SBSCA;D;03/03/25;000000;9.2021;9.2087;9.0144;9.1024;3066543930.313196
SBSCA;D;04/03/25;000000;9.244;9.4198;9.244;9.4198;2866574683.170001
SBSCA;D;05/03/25;000000;9.3977;9.499;9.3756;9.4407;2766437266.356723
SBSCA;D;06/03/25;000000;9.3834;9.3931;9.1915;9.2229;3809109030.941356
SBSCA;D;07/03/25;000000;9.2911;9.3228;9.0203;9.021;4056651802.85394
SBSCA;D;10/03/25;000000;9.2079;9.2533;9.1771;9.1839;1849529463.641394
SBSCA;D;11/03/25;000000;9.1636;9.2206;9.116;9.1519;1551312663.40707
SBSCA;D;12/03/25;000000;9.093;9.1243;9.0037;9.0646;1769928651.873513
SBSCA;D;13/03/25;000000;8.971;9.0011;8.8667;8.9074;2046765979.048647
SBSCA;D;14/03/25;000000;8.9844;9.1762;8.983;9.1742;2310692986.424428
SBSCA;D;17/03/25;000000;9.3132;9.3847;9.2765;9.3501;3412408633.744882
SBSCA;D;18/03/25;000000;9.408;9.4328;9.3499;9.3795;2272062303.781762
SBSCA;D;19/03/25;000000;9.2704;9.3579;9.1827;9.3453;2183289609.308988
SBSCA;D;20/03/25;000000;9.3878;9.3971;9.1976;9.2982;3615124210.404056
SBSCA;D;21/03/25;000000;9.2851;9.3128;9.1847;9.1852;3444491398.821104
SBSCA;D;24/03/25;000000;9.2323;9.2398;9.1524;9.168;2639604812.669061
SBSCA;D;25/03/25;000000;9.1806;9.2001;8.9788;9.0922;2490073456.929772
SBSCA;D;26/03/25;000000;9.1825;9.2167;9.0373;9.0426;1852107439.509548
SBSCA;D;27/03/25;000000;8.9408;8.9428;8.8089;8.8125;2175707006.27404
SBSCA;D;28/03/25;000000;8.6557;8.7638;8.537;8.64;3119396290.565003
SBSCA;D;31/03/25;000000;8.5856;8.6619;8.4422;8.6458;3313763749.241686
SBSCA;D;01/04/25;000000;8.7225;8.7835;8.5293;8.5859;3247347659.92901
SBSCA;D;02/04/25;000000;8.4366;8.5645;8.4283;8.457;2273892966.573262
