<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;02/04/24;000000;7670.4;7670.4;7670.4;7670.4;0
MCFTR;D;03/04/24;000000;7725.69;7725.69;7725.69;7725.69;0
MCFTR;D;04/04/24;000000;7752.95;7752.95;7752.95;7752.95;0
MCFTR;D;05/04/24;000000;7725.19;7725.19;7725.19;7725.19;0
MCFTR;D;08/04/24;000000;7775.27;7775.27;7775.27;7775.27;0
MCFTR;D;09/04/24;000000;7768.17;7768.17;7768.17;7768.17;0
MCFTR;D;10/04/24;000000;7824.71;7824.71;7824.71;7824.71;0
MCFTR;D;11/04/24;000000;7825.67;7825.67;7825.67;7825.67;0
MCFTR;D;12/04/24;000000;7863.69;7863.69;7863.69;7863.69;0
MCFTR;D;15/04/24;000000;7899.98;7899.98;7899.98;7899.98;0
MCFTR;D;16/04/24;000000;7878.93;7878.93;7878.93;7878.93;0
MCFTR;D;17/04/24;000000;7858.75;7858.75;7858.75;7858.75;0
MCFTR;D;18/04/24;000000;7862.73;7862.73;7862.73;7862.73;0
MCFTR;D;19/04/24;000000;7897.52;7897.52;7897.52;7897.52;0
MCFTR;D;22/04/24;000000;7916.38;7916.38;7916.38;7916.38;0
MCFTR;D;23/04/24;000000;7825.93;7825.93;7825.93;7825.93;0
MCFTR;D;24/04/24;000000;7802.06;7802.06;7802.06;7802.06;0
MCFTR;D;25/04/24;000000;7826.7;7826.7;7826.7;7826.7;0
MCFTR;D;26/04/24;000000;7849.48;7849.48;7849.48;7849.48;0
MCFTR;D;27/04/24;000000;7886.07;7886.07;7886.07;7886.07;0
MCFTR;D;29/04/24;000000;7913.9;7913.9;7913.9;7913.9;0
MCFTR;D;30/04/24;000000;7895.13;7895.13;7895.13;7895.13;0
MCFTR;D;02/05/24;000000;7833.7;7833.7;7833.7;7833.7;0
MCFTR;D;03/05/24;000000;7831.29;7831.29;7831.29;7831.29;0
MCFTR;D;06/05/24;000000;7820.36;7820.36;7820.36;7820.36;0
MCFTR;D;07/05/24;000000;7876.18;7876.18;7876.18;7876.18;0
MCFTR;D;08/05/24;000000;7887.51;7887.51;7887.51;7887.51;0
MCFTR;D;10/05/24;000000;7927.13;7927.13;7927.13;7927.13;0
MCFTR;D;13/05/24;000000;7943.97;7943.97;7943.97;7943.97;0
MCFTR;D;14/05/24;000000;7959.64;7959.64;7959.64;7959.64;0
MCFTR;D;15/05/24;000000;7975.24;7975.24;7975.24;7975.24;0
MCFTR;D;16/05/24;000000;8010.95;8010.95;8010.95;8010.95;0
MCFTR;D;17/05/24;000000;8046.87;8046.87;8046.87;8046.87;0
MCFTR;D;20/05/24;000000;7969.2;7969.2;7969.2;7969.2;0
MCFTR;D;21/05/24;000000;7877.95;7877.95;7877.95;7877.95;0
MCFTR;D;22/05/24;000000;7915.31;7915.31;7915.31;7915.31;0
MCFTR;D;23/05/24;000000;7911.06;7911.06;7911.06;7911.06;0
MCFTR;D;24/05/24;000000;7805.27;7805.27;7805.27;7805.27;0
MCFTR;D;27/05/24;000000;7598.39;7598.39;7598.39;7598.39;0
MCFTR;D;28/05/24;000000;7606.89;7606.89;7606.89;7606.89;0
MCFTR;D;29/05/24;000000;7641.71;7641.71;7641.71;7641.71;0
MCFTR;D;30/05/24;000000;7559.14;7559.14;7559.14;7559.14;0
MCFTR;D;31/05/24;000000;7412.1;7412.1;7412.1;7412.1;0
MCFTR;D;03/06/24;000000;7246.87;7246.87;7246.87;7246.87;0
MCFTR;D;04/06/24;000000;7351.86;7351.86;7351.86;7351.86;0
MCFTR;D;05/06/24;000000;7410.25;7410.25;7410.25;7410.25;0
MCFTR;D;06/06/24;000000;7364.44;7364.44;7364.44;7364.44;0
MCFTR;D;07/06/24;000000;7458.65;7458.65;7458.65;7458.65;0
MCFTR;D;10/06/24;000000;7342.87;7342.87;7342.87;7342.87;0
MCFTR;D;11/06/24;000000;7320.16;7320.16;7320.16;7320.16;0
MCFTR;D;13/06/24;000000;7321.52;7321.52;7321.52;7321.52;0
MCFTR;D;14/06/24;000000;7430.99;7430.99;7430.99;7430.99;0
MCFTR;D;17/06/24;000000;7356.52;7356.52;7356.52;7356.52;0
MCFTR;D;18/06/24;000000;7219.05;7219.05;7219.05;7219.05;0
MCFTR;D;19/06/24;000000;7018.11;7018.11;7018.11;7018.11;0
MCFTR;D;20/06/24;000000;7240.56;7240.56;7240.56;7240.56;0
MCFTR;D;21/06/24;000000;7219.51;7219.51;7219.51;7219.51;0
MCFTR;D;24/06/24;000000;7181.72;7181.72;7181.72;7181.72;0
MCFTR;D;25/06/24;000000;7212.64;7212.64;7212.64;7212.64;0
MCFTR;D;26/06/24;000000;7306.08;7306.08;7306.08;7306.08;0
MCFTR;D;27/06/24;000000;7302.88;7302.88;7302.88;7302.88;0
MCFTR;D;28/06/24;000000;7312.25;7312.25;7312.25;7312.25;0
MCFTR;D;01/07/24;000000;7386.04;7386.04;7386.04;7386.04;0
MCFTR;D;02/07/24;000000;7458.13;7458.13;7458.13;7458.13;0
MCFTR;D;03/07/24;000000;7425.17;7425.17;7425.17;7425.17;0
