<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;D;13/06/24;000000;3050.03;3178.01;3032.05;3171.69;29855680.667699
IMOEX;D;14/06/24;000000;3171.78;3219.65;3160.17;3215.91;17828804.999244
IMOEX;D;17/06/24;000000;3219.29;3221.84;3183.68;3183.68;15109442.194063
IMOEX;D;18/06/24;000000;3171.38;3176.01;3109.09;3114.15;18955946.53019
IMOEX;D;19/06/24;000000;3104.22;3107.39;3015.84;3027.47;25954166.277785
IMOEX;D;20/06/24;000000;3034.39;3123.43;2996.44;3123.43;56928139.159367
IMOEX;D;21/06/24;000000;3126.25;3141.25;3096.63;3114.35;17446589.414595
IMOEX;D;24/06/24;000000;3109.22;3127.64;3092.83;3098.05;16582219.450509
IMOEX;D;25/06/24;000000;3097.98;3112.82;3074.51;3111.39;15003114.827777
IMOEX;D;26/06/24;000000;3129.01;3156.02;3127.65;3151.7;18720039.912103
IMOEX;D;27/06/24;000000;3154.58;3158.4;3122.08;3150.32;17404690.564379
IMOEX;D;28/06/24;000000;3150.22;3165.31;3141.37;3154.36;15763330.539586
IMOEX;D;01/07/24;000000;3160.7;3186.76;3153.93;3186.19;15537521.160829
IMOEX;D;02/07/24;000000;3199.03;3221.5;3190.18;3217.29;19767388.372789
IMOEX;D;03/07/24;000000;3219.11;3226.16;3196.31;3203.07;22019045.652558
IMOEX;D;04/07/24;000000;3190.58;3195.67;3123.92;3133.81;22793220.057492
IMOEX;D;05/07/24;000000;3131.87;3158.83;3103.49;3149.29;28281618.322499
IMOEX;D;08/07/24;000000;3159.18;3174.42;3122.91;3132.58;17618202.776709
IMOEX;D;09/07/24;000000;3123.91;3124.74;3050.05;3054.07;25520089.407821
IMOEX;D;10/07/24;000000;3044.66;3056.98;2967.45;2975.75;33532709.615991
IMOEX;D;11/07/24;000000;2908.02;2996.34;2901.61;2992.21;41786695.015302
IMOEX;D;12/07/24;000000;3004.64;3022;2957.91;2973.21;23555789.858856
IMOEX;D;15/07/24;000000;2986.32;2994.45;2910.48;2913.48;27840344.721623
IMOEX;D;16/07/24;000000;2914;2962.11;2879.23;2944.86;32800797.787601
IMOEX;D;17/07/24;000000;2963.21;2984.15;2938.47;2947.24;24285697.961607
IMOEX;D;18/07/24;000000;2922.77;2980.62;2908.07;2980.62;23294154.31712
IMOEX;D;19/07/24;000000;2988.27;3024.88;2974.62;3008.24;24314908.67835
IMOEX;D;22/07/24;000000;3023.1;3042.14;3010.15;3024.54;21112558.304929
IMOEX;D;23/07/24;000000;3032.53;3033.18;3003.69;3028.01;15844453.194757
IMOEX;D;24/07/24;000000;3029.12;3054.34;3015.78;3051.76;17329793.441444
IMOEX;D;25/07/24;000000;3044.6;3045.7;3019.61;3041.37;14899353.427835
IMOEX;D;26/07/24;000000;3034.31;3060.68;2972.53;2993.23;37069442.127189
IMOEX;D;29/07/24;000000;2979.43;2979.43;2906.95;2906.95;26567096.567895
IMOEX;D;30/07/24;000000;2906.66;2951.66;2895.25;2944.78;23809814.524569
IMOEX;D;31/07/24;000000;2952.19;2961.7;2927.05;2942.68;18423793.966147
IMOEX;D;01/08/24;000000;2950.86;2966.66;2935.69;2935.69;12267705.995129
IMOEX;D;02/08/24;000000;2927.77;2932.16;2887.3;2899;16404202.338958
IMOEX;D;05/08/24;000000;2859.12;2868.46;2807.05;2828.72;30164122.729118
IMOEX;D;06/08/24;000000;2839.41;2863.45;2814.15;2830.75;19450182.362684
IMOEX;D;07/08/24;000000;2840.21;2875.45;2803.47;2874.94;24374417.716014
IMOEX;D;08/08/24;000000;2877.8;2888.1;2846.93;2852.51;16723817.299628
IMOEX;D;09/08/24;000000;2841.82;2867.29;2829.72;2848.29;13088635.145872
IMOEX;D;12/08/24;000000;2840.33;2858.96;2814.58;2844.77;17095652.646057
IMOEX;D;13/08/24;000000;2858.93;2895.28;2858.93;2884.6;17154487.075163
IMOEX;D;14/08/24;000000;2894.3;2908.63;2867.64;2871.11;17841759.361953
IMOEX;D;15/08/24;000000;2865.45;2868.24;2835.69;2838.11;13941862.475739
IMOEX;D;16/08/24;000000;2838.78;2847.32;2825.12;2828.2;11870453.456013
IMOEX;D;19/08/24;000000;2819.72;2826.24;2775.64;2775.64;21463786.248354
IMOEX;D;20/08/24;000000;2780.43;2799.85;2749.26;2768.42;24919045.452797
IMOEX;D;21/08/24;000000;2771.15;2783.44;2744.51;2768.14;25167368.647846
IMOEX;D;22/08/24;000000;2774.49;2786.76;2725.47;2725.75;31622631.546516
IMOEX;D;23/08/24;000000;2718.11;2729.27;2650.19;2662.47;40177666.396575
IMOEX;D;26/08/24;000000;2746.97;2795.47;2726.98;2763.75;34193510.918934
IMOEX;D;27/08/24;000000;2784.24;2800;2726.48;2730.38;23169517.139548
IMOEX;D;28/08/24;000000;2729.72;2729.72;2664.3;2699.98;33083602.006561
IMOEX;D;29/08/24;000000;2714.44;2723.5;2679.43;2708.27;29535235.020776
IMOEX;D;30/08/24;000000;2717.68;2724.53;2641.08;2650.32;29422218.398586
IMOEX;D;02/09/24;000000;2622.55;2627.58;2540.49;2545.07;40566826.77667
IMOEX;D;03/09/24;000000;2552.32;2603.01;2512.7;2524.38;44439924.932144
IMOEX;D;04/09/24;000000;2539.4;2605.15;2534.21;2605.15;28879233.793517
IMOEX;D;05/09/24;000000;2631.33;2662;2607.52;2621.62;34276815.937739
IMOEX;D;06/09/24;000000;2619.23;2648.38;2604.67;2623.37;22750707.30851
