<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBMXA;D;20/05/24;000000;20.6439;20.6657;20.3553;20.3553;3718475623.538062
SBMXA;D;21/05/24;000000;20.1968;20.3088;20.0176;20.1247;4372781384.357295
SBMXA;D;22/05/24;000000;20.174;20.2449;20.165;20.2174;2614067462.427939
SBMXA;D;23/05/24;000000;20.1353;20.2187;20.0029;20.207;3645658923.662113
SBMXA;D;24/05/24;000000;20.1897;20.2044;19.8263;19.9361;4021174892.788552
SBMXA;D;27/05/24;000000;19.8621;19.9155;19.4023;19.408;5247424117.480934
SBMXA;D;28/05/24;000000;19.4739;19.6918;19.2867;19.4283;3673028698.094608
SBMXA;D;29/05/24;000000;19.4684;19.5456;19.3188;19.5164;3164058360.912004
SBMXA;D;30/05/24;000000;19.6313;19.6574;19.2669;19.3053;2619116820.921737
SBMXA;D;31/05/24;000000;19.1578;19.2353;18.8975;18.9299;3778232908.099161
SBMXA;D;03/06/24;000000;18.8295;18.9513;18.1958;18.5082;6988232326.167044
SBMXA;D;04/06/24;000000;18.6462;18.86;18.493;18.7746;3974024689.882016
SBMXA;D;05/06/24;000000;18.9692;19.0696;18.82;18.9225;3769288566.061657
SBMXA;D;06/06/24;000000;18.8443;18.944;18.7237;18.8059;2366149405.839412
SBMXA;D;07/06/24;000000;18.8589;19.2531;18.8143;19.0443;4402254081.085445
SBMXA;D;10/06/24;000000;19.1285;19.1858;18.7457;18.7491;3496826272.745779
SBMXA;D;11/06/24;000000;18.7243;18.8081;18.5627;18.6907;3636571478.520303
SBMXA;D;13/06/24;000000;18.2156;18.7285;18.2156;18.6935;5024212307.584398
SBMXA;D;14/06/24;000000;18.7067;18.9923;18.6453;18.9711;3024204533.504345
SBMXA;D;17/06/24;000000;19.0015;19.0051;18.781;18.781;2690049950.610592
SBMXA;D;18/06/24;000000;18.7625;18.7924;18.4009;18.4306;3226351056.505858
SBMXA;D;19/06/24;000000;18.3528;18.3904;17.8542;17.9205;4419647575.368191
SBMXA;D;20/06/24;000000;17.9994;18.4979;17.7407;18.4979;9128175906.714565
SBMXA;D;21/06/24;000000;18.5345;18.6028;18.3413;18.4445;2954641048.327498
SBMXA;D;24/06/24;000000;18.3973;18.5219;18.3157;18.3458;2796819699.121492
SBMXA;D;25/06/24;000000;18.3131;18.4318;18.2077;18.4243;2552658575.903054
SBMXA;D;26/06/24;000000;18.582;18.6852;18.5207;18.6605;3207524613.807017
SBMXA;D;27/06/24;000000;18.6888;18.6998;18.4865;18.6517;2961826183.293918
SBMXA;D;28/06/24;000000;18.6446;18.7383;18.5989;18.6748;2555362748.999195
SBMXA;D;01/07/24;000000;18.733;18.8644;18.674;18.8619;2671953790.592498
SBMXA;D;02/07/24;000000;18.9266;19.0698;18.8902;19.0451;3252660440.152236
SBMXA;D;03/07/24;000000;19.0528;19.0957;18.9212;18.9604;3443305946.373076
SBMXA;D;04/07/24;000000;18.8305;18.9155;18.4921;18.5503;3564643698.178602
SBMXA;D;05/07/24;000000;18.5293;18.6962;18.3717;18.6411;4231429128.428941
SBMXA;D;08/07/24;000000;18.7042;18.7889;18.4857;18.5417;2992327797.312934
SBMXA;D;09/07/24;000000;18.5528;18.5724;18.1338;18.1554;4352842362.711005
SBMXA;D;10/07/24;000000;18.1019;18.1705;17.6448;17.6918;5648908990.863777
SBMXA;D;11/07/24;000000;17.5521;18.1212;17.5521;18.0968;6725172989.700152
SBMXA;D;12/07/24;000000;18.2092;18.2514;17.8946;17.9838;3866062188.446366
SBMXA;D;15/07/24;000000;18.0993;18.1235;17.63;17.645;4450802547.400021
SBMXA;D;16/07/24;000000;17.6956;17.9585;17.4704;17.8576;5595516358.553401
SBMXA;D;17/07/24;000000;17.9725;18.092;17.8258;17.8726;4135328045.686275
SBMXA;D;18/07/24;000000;17.8729;18.2104;17.7823;18.2104;3849469598.656767
SBMXA;D;19/07/24;000000;18.274;18.4811;18.1856;18.3827;4028492418.208414
SBMXA;D;22/07/24;000000;18.4712;18.5814;18.3934;18.4786;3468898383.698206
SBMXA;D;23/07/24;000000;18.5214;18.5283;18.356;18.4984;2616151044.491909
SBMXA;D;24/07/24;000000;18.5101;18.6534;18.4265;18.6383;2855477196.816855
SBMXA;D;25/07/24;000000;18.5746;18.5999;18.4488;18.5761;2341047385.029419
SBMXA;D;26/07/24;000000;18.5134;18.6906;18.1679;18.2891;5903356462.512899
SBMXA;D;29/07/24;000000;18.2107;18.2107;17.7753;17.7753;4319552538.182129
SBMXA;D;30/07/24;000000;17.783;18.0407;17.7095;18.0001;3869017775.433281
SBMXA;D;31/07/24;000000;18.0431;18.101;17.8946;17.9866;2939480459.827217
SBMXA;D;01/08/24;000000;18.0647;18.1307;17.9437;17.9437;2021425114.476512
SBMXA;D;02/08/24;000000;17.8638;17.9205;17.6502;17.7206;2702349369.114936
SBMXA;D;05/08/24;000000;17.7133;17.7133;17.1641;17.294;4989725402.846245
SBMXA;D;06/08/24;000000;17.3702;17.5058;17.2052;17.3058;3106551431.489659
SBMXA;D;07/08/24;000000;17.3881;17.5778;17.1406;17.5749;4023440946.919331
SBMXA;D;08/08/24;000000;17.5723;17.6542;17.4037;17.4374;2771274842.616258
SBMXA;D;09/08/24;000000;17.3703;17.5272;17.2988;17.411;1907516484.553408
SBMXA;D;12/08/24;000000;17.3669;17.4753;17.2059;17.3889;2777821385.804664
SBMXA;D;13/08/24;000000;17.5139;17.6961;17.4939;17.6315;2832924641.357985
SBMXA;D;14/08/24;000000;17.7007;17.7774;17.5274;17.5485;2974581668.725532
SBMXA;D;15/08/24;000000;17.4984;17.5292;17.3327;17.3465;2314626069.219709
SBMXA;D;16/08/24;000000;17.3506;17.402;17.2684;17.2853;1969016930.901452
SBMXA;D;19/08/24;000000;17.2259;17.2726;16.9638;16.9638;3582509018.617111
SBMXA;D;20/08/24;000000;16.999;17.1109;16.8042;16.9192;4120326875.562603
SBMXA;D;21/08/24;000000;16.9328;17.0093;16.7743;16.9169;4192905214.511205
SBMXA;D;22/08/24;000000;16.9944;17.029;16.6568;16.6576;5274079372.005531
SBMXA;D;23/08/24;000000;16.603;16.6768;16.1974;16.2708;6366436118.605924
SBMXA;D;26/08/24;000000;16.7758;17.0825;16.6653;16.8883;5643375092.39653
SBMXA;D;27/08/24;000000;17.0415;17.1046;16.6611;16.6841;3830133639.112594
SBMXA;D;28/08/24;000000;16.6754;16.6754;16.282;16.498;5479831959.238515
SBMXA;D;29/08/24;000000;16.5943;16.6407;16.3728;16.548;4878972989.37249
SBMXA;D;30/08/24;000000;16.6261;16.6291;16.1398;16.1945;4833720637.39428
SBMXA;D;02/09/24;000000;15.9841;16.0001;15.5294;15.5512;5658755988.538928
SBMXA;D;03/09/24;000000;15.5727;15.9042;15.354;15.4244;7302336835.783769
SBMXA;D;04/09/24;000000;15.5624;15.9166;15.4864;15.9166;4768504579.064686
SBMXA;D;05/09/24;000000;16.0947;16.2618;15.933;16.0166;5625656509.691269
SBMXA;D;06/09/24;000000;15.9848;16.1785;15.9141;16.0267;3630205169.419796
SBMXA;D;09/09/24;000000;16.1675;16.515;16.1675;16.513;4266704600.981098
SBMXA;D;10/09/24;000000;16.6494;16.6819;16.3006;16.3264;4043499144.034656
SBMXA;D;11/09/24;000000;16.3747;16.4427;16.2436;16.3054;2659427143.569894
SBMXA;D;12/09/24;000000;16.1342;16.17;15.9141;15.9812;3859656431.612483
SBMXA;D;13/09/24;000000;16.0886;16.3884;15.7849;16.3711;7026463328.123922
SBMXA;D;16/09/24;000000;16.4957;16.7798;16.4107;16.7685;4815659503.135146
SBMXA;D;17/09/24;000000;16.8484;16.9875;16.6634;16.9499;4549226994.812537
SBMXA;D;18/09/24;000000;16.9592;17.0114;16.758;16.8138;4005408564.816599
SBMXA;D;19/09/24;000000;16.7783;16.9717;16.7154;16.8642;4298423239.212464
SBMXA;D;20/09/24;000000;16.9106;17.1037;16.9106;17.0222;3435182055.924699
SBMXA;D;23/09/24;000000;17.125;17.3246;17.125;17.2504;4657658483.793902
SBMXA;D;24/09/24;000000;17.4404;17.5675;17.2664;17.5675;6327624899.749066
SBMXA;D;25/09/24;000000;17.6048;17.6631;17.3107;17.3116;6044324355.649595
SBMXA;D;26/09/24;000000;17.2524;17.4188;17.1737;17.3082;4744847065.021673
SBMXA;D;27/09/24;000000;17.3752;17.5169;17.3043;17.4964;3270468945.6047
SBMXA;D;30/09/24;000000;17.528;17.693;17.3968;17.4959;5013058798.219875
SBMXA;D;01/10/24;000000;17.3005;17.3721;17.0978;17.2305;4839643438.157417
SBMXA;D;02/10/24;000000;17.3059;17.3805;16.9405;16.9405;4708583080.436811
SBMXA;D;03/10/24;000000;16.935;17.0852;16.7758;17.0352;5125593881.165561
SBMXA;D;04/10/24;000000;17.1707;17.2514;17.0817;17.1703;3239855451.913507
SBMXA;D;07/10/24;000000;17.1828;17.2443;17.0157;17.1039;3164603769.155187
SBMXA;D;08/10/24;000000;17.1568;17.2141;17.0652;17.1477;3004042733.536194
SBMXA;D;09/10/24;000000;17.1338;17.1569;16.9056;16.9056;3348706067.914491
SBMXA;D;10/10/24;000000;16.9965;17.07;16.9265;16.9827;2724883508.707218
SBMXA;D;11/10/24;000000;16.9899;17.0141;16.8622;16.9633;2781985240.177942
SBMXA;D;14/10/24;000000;16.8862;17.1673;16.7731;17.0777;4692116754.76315
SBMXA;D;15/10/24;000000;17.0769;17.3002;17.0382;17.2751;3398823853.870446
SBMXA;D;16/10/24;000000;17.2672;17.4027;17.125;17.1382;3747277340.558736
SBMXA;D;17/10/24;000000;17.2085;17.2175;17.0245;17.0245;2935624861.89816
SBMXA;D;18/10/24;000000;16.995;17.0741;16.9153;16.9733;3032334109.342056
SBMXA;D;21/10/24;000000;17.0223;17.1286;17.0117;17.0505;3312534542.379352
SBMXA;D;22/10/24;000000;17.0586;17.1543;16.9729;16.9757;3021836080.91344
SBMXA;D;23/10/24;000000;16.9426;16.9787;16.829;16.8553;3480483498.342883
SBMXA;D;24/10/24;000000;16.7301;16.8275;16.5867;16.7551;3551801613.446147
SBMXA;D;25/10/24;000000;16.7916;16.9479;16.3786;16.3968;7356617357.277606
SBMXA;D;28/10/24;000000;16.3828;16.3828;15.8441;15.8736;6639018900.954207
SBMXA;D;29/10/24;000000;15.9042;16.1031;15.7667;16.023;5274964687.769894
SBMXA;D;30/10/24;000000;16.1025;16.2184;15.9799;16.1191;3917383811.89293
SBMXA;D;31/10/24;000000;15.861;15.9823;15.7276;15.78;4493021056.837582
SBMXA;D;01/11/24;000000;15.7806;15.9086;15.6687;15.8681;4414904377.53538
SBMXA;D;02/11/24;000000;15.9271;16.0419;15.9124;15.989;2197922045.134167
SBMXA;D;05/11/24;000000;16.0619;16.1708;16.0276;16.124;2944436147.883316
SBMXA;D;06/11/24;000000;16.1291;16.7108;16.1291;16.4082;8219132441.234281
SBMXA;D;07/11/24;000000;16.414;16.597;16.2286;16.5782;4643021916.36029
SBMXA;D;08/11/24;000000;16.8213;16.9398;16.7193;16.8476;5417682722.54352
SBMXA;D;11/11/24;000000;17.0797;17.2357;17.0355;17.1588;6841715004.256023
SBMXA;D;12/11/24;000000;17.1503;17.1503;16.9276;16.9827;4458082949.978257
SBMXA;D;13/11/24;000000;16.9067;17.0736;16.8894;17.0265;4263844987.721449
SBMXA;D;14/11/24;000000;16.7561;16.8596;16.6022;16.6172;4343722198.909731
SBMXA;D;15/11/24;000000;16.6574;16.877;16.6176;16.8731;4015664251.262547
SBMXA;D;18/11/24;000000;16.9271;16.9271;16.5881;16.7592;5615612266.368469
SBMXA;D;19/11/24;000000;16.6646;16.7315;16.166;16.2042;7200999135.467584
SBMXA;D;20/11/24;000000;16.2802;16.4181;15.9931;15.9971;5712643467.055039
SBMXA;D;21/11/24;000000;15.9772;16.0538;15.7549;15.8228;6709935320.162783
SBMXA;D;22/11/24;000000;16.155;16.1675;15.8753;15.8987;5414899592.911708
SBMXA;D;25/11/24;000000;15.9559;15.9894;15.5358;15.6149;5725795140.105255
SBMXA;D;26/11/24;000000;15.5368;15.7012;15.1585;15.2115;8439839869.35672
SBMXA;D;27/11/24;000000;15.2607;15.5028;14.9825;15.3782;10988393101.489449
SBMXA;D;28/11/24;000000;15.6515;15.7923;15.4413;15.7182;7202345575.61081
SBMXA;D;29/11/24;000000;15.7011;15.9236;15.6338;15.8996;6701516671.47386
SBMXA;D;02/12/24;000000;15.8746;16.0336;15.8746;15.9546;5106086340.288528
SBMXA;D;03/12/24;000000;15.9525;15.9594;15.5705;15.668;4924243488.032987
SBMXA;D;04/12/24;000000;15.6356;15.7676;15.3199;15.3394;5540724200.628337
SBMXA;D;05/12/24;000000;15.2064;15.5807;15.0554;15.492;7536198670.558035
SBMXA;D;06/12/24;000000;15.6251;15.7453;15.4631;15.6457;5711349152.471079
SBMXA;D;09/12/24;000000;15.6504;15.9491;15.6504;15.8678;4655753063.715154
SBMXA;D;10/12/24;000000;15.7979;15.7979;15.4798;15.5209;4986516894.387058
SBMXA;D;11/12/24;000000;15.4915;15.5762;15.3821;15.4574;4038592369.756109
SBMXA;D;12/12/24;000000;15.5962;15.6757;15.3065;15.3344;4535350664.608741
SBMXA;D;13/12/24;000000;15.3473;15.3532;15.2271;15.3402;3768141747.917694
SBMXA;D;16/12/24;000000;15.3013;15.3013;14.9361;14.9402;4952309090.034184
SBMXA;D;17/12/24;000000;15.1526;15.1526;14.8508;14.8928;4700300677.063106
SBMXA;D;18/12/24;000000;14.9888;15.0951;14.9133;15.0905;3819424752.463663
SBMXA;D;19/12/24;000000;15.2051;15.4531;15.1148;15.1674;9431989605.102692
