<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CHMF;D;16/10/24;000000;1242.4;1250;1233;1243.2;498807
CHMF;D;17/10/24;000000;1243.2;1244;1182.6;1191;2569015
CHMF;D;18/10/24;000000;1189.6;1204.4;1170.2;1192.2;1675787
CHMF;D;21/10/24;000000;1193.2;1229;1181.6;1189.8;2631080
CHMF;D;22/10/24;000000;1191;1202;1178.4;1192.4;873119
CHMF;D;23/10/24;000000;1195.4;1195.4;1170.8;1172;753510
CHMF;D;24/10/24;000000;1170.2;1179.2;1155;1173.8;1161361
CHMF;D;25/10/24;000000;1173;1178;1135.2;1144.2;1201311
CHMF;D;28/10/24;000000;1137;1137;1094.2;1102.8;1258979
CHMF;D;29/10/24;000000;1104.8;1129;1085.6;1126.4;1166309
CHMF;D;30/10/24;000000;1131.4;1142;1102.4;1107;752357
CHMF;D;31/10/24;000000;1107;1120.8;1078;1085.6;1070002
CHMF;D;01/11/24;000000;1085.6;1103.4;1076.4;1103.2;904473
CHMF;D;02/11/24;000000;1101.4;1118;1101.4;1113;238673
CHMF;D;05/11/24;000000;1113.4;1133.6;1104;1127.8;577589
CHMF;D;06/11/24;000000;1146.8;1168.6;1143;1158.6;1151101
CHMF;D;07/11/24;000000;1160.8;1185.2;1141;1174;794101
CHMF;D;08/11/24;000000;1177.4;1210;1170.2;1209.8;1237485
CHMF;D;11/11/24;000000;1226;1274;1215;1272.4;1651767
CHMF;D;12/11/24;000000;1269.6;1269.6;1220.2;1228;1260921
CHMF;D;13/11/24;000000;1225.6;1243.6;1209.8;1211;863249
CHMF;D;14/11/24;000000;1209;1229.6;1190.2;1202;547228
CHMF;D;15/11/24;000000;1202.8;1237.8;1193;1235;809448
CHMF;D;18/11/24;000000;1199.4;1224.2;1195;1199.8;766700
CHMF;D;19/11/24;000000;1201.4;1203.2;1146.2;1152.2;845451
CHMF;D;20/11/24;000000;1154.8;1168.8;1111.8;1120;911391
CHMF;D;21/11/24;000000;1122.2;1129;1085;1117.8;1370955
CHMF;D;22/11/24;000000;1122;1138;1106.8;1130.4;850289
CHMF;D;25/11/24;000000;1131.4;1137;1094;1101.4;712663
CHMF;D;26/11/24;000000;1103;1119;1051.4;1072;1330504
CHMF;D;27/11/24;000000;1071.4;1103.6;1050;1096.8;1712024
CHMF;D;28/11/24;000000;1100;1127.6;1081.2;1095.8;1339296
CHMF;D;29/11/24;000000;1098;1131.4;1088.4;1123.2;945888
CHMF;D;02/12/24;000000;1132;1148.2;1128;1142.8;794101
CHMF;D;03/12/24;000000;1143;1145.4;1092.4;1100;827510
CHMF;D;04/12/24;000000;1097.8;1109.2;1054.8;1058;1500780
CHMF;D;05/12/24;000000;1058.2;1088.8;1040.4;1081.6;1300202
CHMF;D;06/12/24;000000;1084;1107;1076.4;1097.4;987334
CHMF;D;09/12/24;000000;1100.8;1128.6;1100.8;1125.8;827986
CHMF;D;10/12/24;000000;1127;1128.4;1090.4;1098.8;1053168
CHMF;D;11/12/24;000000;1098;1106.8;1083;1103.2;709997
CHMF;D;12/12/24;000000;1103;1114.8;1081;1083;524024
CHMF;D;13/12/24;000000;1083.4;1097.2;1076;1091.2;500866
CHMF;D;16/12/24;000000;1088.2;1090.2;1050.6;1054.4;950501
CHMF;D;17/12/24;000000;1012;1025;1005.4;1016.4;810136
CHMF;D;18/12/24;000000;1018.2;1054.2;1015;1033.8;849639
CHMF;D;19/12/24;000000;1035.2;1059.8;1026;1043.6;1332058
CHMF;D;20/12/24;000000;1041.8;1206.8;1035.8;1163;2575800
CHMF;D;23/12/24;000000;1170.4;1218.8;1130;1148.2;2305837
CHMF;D;24/12/24;000000;1151.6;1197.6;1127.8;1135.8;1875882
CHMF;D;25/12/24;000000;1128;1165;1118.4;1161.8;1712015
CHMF;D;26/12/24;000000;1161.4;1192.6;1148;1174.4;1351448
CHMF;D;27/12/24;000000;1174.2;1191.8;1169.4;1186.2;739929
CHMF;D;28/12/24;000000;1189;1239.6;1184.4;1232.2;1513242
CHMF;D;30/12/24;000000;1241.4;1337.4;1235;1337.4;1806824
CHMF;D;03/01/25;000000;1330;1337;1279;1288.6;1098539
CHMF;D;06/01/25;000000;1279.8;1297.4;1267;1296.6;504268
CHMF;D;08/01/25;000000;1297;1297.6;1280.4;1283;423413
CHMF;D;09/01/25;000000;1283;1287.6;1227.2;1228;1078875
CHMF;D;10/01/25;000000;1232.4;1293.2;1230;1292.2;1315319
CHMF;D;13/01/25;000000;1295;1319.6;1268.2;1277.4;1100582
CHMF;D;14/01/25;000000;1274;1286;1262.8;1281.6;630948
CHMF;D;15/01/25;000000;1284;1284;1245;1282.6;996993
CHMF;D;16/01/25;000000;1285.6;1303.6;1272.2;1285;950453
CHMF;D;17/01/25;000000;1287.6;1333.6;1271.4;1326.8;1542520
CHMF;D;20/01/25;000000;1342.4;1365.8;1285.4;1295.4;2351950
CHMF;D;21/01/25;000000;1297.8;1303;1263.4;1290;912346
CHMF;D;22/01/25;000000;1290.4;1294.4;1250;1252;1172267
CHMF;D;23/01/25;000000;1249.8;1259;1221;1258.6;1542403
CHMF;D;24/01/25;000000;1259.4;1266.4;1237.6;1243.4;896009
CHMF;D;27/01/25;000000;1243.4;1256;1222.2;1225.4;983962
CHMF;D;28/01/25;000000;1225.4;1260.8;1203.2;1259.2;1043801
CHMF;D;29/01/25;000000;1259.2;1275;1250.4;1252.6;894708
CHMF;D;30/01/25;000000;1254.6;1283;1250.2;1279.6;819565
CHMF;D;31/01/25;000000;1276;1285.2;1207.6;1211.8;3674212
CHMF;D;03/02/25;000000;1211.8;1211.8;1166;1192.4;5732966
CHMF;D;04/02/25;000000;1191.2;1205.8;1171.6;1175;2593694
CHMF;D;05/02/25;000000;1174.4;1205;1162.8;1202.8;1483465
CHMF;D;06/02/25;000000;1202.8;1210.6;1190;1196.8;1312252
CHMF;D;07/02/25;000000;1195.8;1212.4;1193.2;1207.6;710678
CHMF;D;10/02/25;000000;1209.2;1227.4;1203.4;1205.4;841252
CHMF;D;11/02/25;000000;1204;1242;1198.6;1242;1071645
CHMF;D;12/02/25;000000;1242;1329;1239.6;1313.6;2035515
CHMF;D;13/02/25;000000;1319.6;1366.2;1277;1325;1821938
CHMF;D;14/02/25;000000;1429.2;1429.2;1201.6;1307.6;1729212
CHMF;D;17/02/25;000000;1316;1371.4;1315;1371.4;1073946
CHMF;D;18/02/25;000000;1372;1380.8;1303;1313.4;1230717
CHMF;D;19/02/25;000000;1313.4;1349.6;1300;1340.8;808586
CHMF;D;20/02/25;000000;1345;1363.8;1331.6;1345.2;872285
CHMF;D;21/02/25;000000;1348;1395;1336.4;1385.8;1575978
CHMF;D;24/02/25;000000;1379;1444.4;1376;1442.2;1777603
