<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GRODA;D;26/02/25;000000;894.71;894.87;864.02;868.57;46309920.883784
GRODA;D;27/02/25;000000;868.4;868.89;844.88;846.91;38281941.441564
GRODA;D;28/02/25;000000;850.41;861.04;838.46;857.2;54626826.24185
GRODA;D;03/03/25;000000;848.12;851.33;833.61;845.7;45615700.553561
GRODA;D;04/03/25;000000;851.71;868.22;851.71;864.47;47970297.340781
GRODA;D;05/03/25;000000;862.76;867.67;852.74;854.39;39360395.290863
GRODA;D;06/03/25;000000;859.76;859.76;845.86;847.91;47448498.191303
GRODA;D;07/03/25;000000;853.26;855.85;832.82;843.46;46009339.129318
GRODA;D;10/03/25;000000;848.84;850.54;840.32;841.74;27530253.258449
GRODA;D;11/03/25;000000;840.69;847.88;836.91;842.68;25926414.414531
GRODA;D;12/03/25;000000;838.13;842;832.32;837.76;20908444.443411
GRODA;D;13/03/25;000000;831.14;843.62;821.27;834.66;39532208.792676
GRODA;D;14/03/25;000000;833.64;849.37;831.05;846.46;25395606.112494
GRODA;D;17/03/25;000000;856.92;861.78;850.82;859.58;32894051.786404
GRODA;D;18/03/25;000000;862.34;864.75;849.02;850.43;35599902.301067
GRODA;D;19/03/25;000000;852.73;860.99;846.98;858.41;24877015.156869
GRODA;D;20/03/25;000000;861.05;862.82;845.36;854.34;31428723.842242
GRODA;D;21/03/25;000000;854.71;858.16;847.2;850.84;21541803.365364
GRODA;D;24/03/25;000000;851.65;851.91;842.08;844.79;22196407.868037
GRODA;D;25/03/25;000000;849.28;851.31;834.88;847.96;24554485.804932
GRODA;D;26/03/25;000000;849.6;852.53;836.44;838.62;15476254.27184
GRODA;D;27/03/25;000000;834.24;834.76;818.47;818.55;25417124.039784
GRODA;D;28/03/25;000000;817.29;825.69;806.17;810.68;36795689.22766
GRODA;D;31/03/25;000000;815.39;820.91;803.77;815.41;36504370.07845
GRODA;D;01/04/25;000000;820.82;824.96;797.23;799.02;44087371.839886
GRODA;D;02/04/25;000000;801;813.05;800.38;811.99;37393972.599572
